Ticker,ATGL.NS,ATGL.NS,ATGL.NS,ATGL.NS,ATGL.NS,ATGL.NS,NHPC.NS,NHPC.NS,NHPC.NS,NHPC.NS,NHPC.NS,NHPC.NS,SRF.NS,SRF.NS,SRF.NS,SRF.NS,SRF.NS,SRF.NS,IRB.NS,IRB.NS,IRB.NS,IRB.NS,IRB.NS,IRB.NS,IGL.NS,IGL.NS,IGL.NS,IGL.NS,IGL.NS,IGL.NS,LICHSGFIN.NS,LICHSGFIN.NS,LICHSGFIN.NS,LICHSGFIN.NS,LICHSGFIN.NS,LICHSGFIN.NS,TATAELXSI.NS,TATAELXSI.NS,TATAELXSI.NS,TATAELXSI.NS,TATAELXSI.NS,TATAELXSI.NS,PAGEIND.NS,PAGEIND.NS,PAGEIND.NS,PAGEIND.NS,PAGEIND.NS,PAGEIND.NS,ALKEM.NS,ALKEM.NS,ALKEM.NS,ALKEM.NS,ALKEM.NS,ALKEM.NS,NMDC.NS,NMDC.NS,NMDC.NS,NMDC.NS,NMDC.NS,NMDC.NS,ACC.NS,ACC.NS,ACC.NS,ACC.NS,ACC.NS,ACC.NS,NATIONALUM.NS,NATIONALUM.NS,NATIONALUM.NS,NATIONALUM.NS,NATIONALUM.NS,NATIONALUM.NS,MAHABANK.NS,MAHABANK.NS,MAHABANK.NS,MAHABANK.NS,MAHABANK.NS,MAHABANK.NS,GMRAIRPORT.NS,GMRAIRPORT.NS,GMRAIRPORT.NS,GMRAIRPORT.NS,GMRAIRPORT.NS,GMRAIRPORT.NS,SAIL.NS,SAIL.NS,SAIL.NS,SAIL.NS,SAIL.NS,SAIL.NS,OIL.NS,OIL.NS,OIL.NS,OIL.NS,OIL.NS,OIL.NS,MPHASIS.NS,MPHASIS.NS,MPHASIS.NS,MPHASIS.NS,MPHASIS.NS,MPHASIS.NS,COCHINSHIP.NS,COCHINSHIP.NS,COCHINSHIP.NS,COCHINSHIP.NS,COCHINSHIP.NS,COCHINSHIP.NS,PETRONET.NS,PETRONET.NS,PETRONET.NS,PETRONET.NS,PETRONET.NS,PETRONET.NS,HINDZINC.NS,HINDZINC.NS,HINDZINC.NS,HINDZINC.NS,HINDZINC.NS,HINDZINC.NS,AUBANK.NS,AUBANK.NS,AUBANK.NS,AUBANK.NS,AUBANK.NS,AUBANK.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS,MOTILALOFS.NS,MOTILALOFS.NS,MOTILALOFS.NS,MOTILALOFS.NS,MOTILALOFS.NS,MOTILALOFS.NS,DIXON.NS,DIXON.NS,DIXON.NS,DIXON.NS,DIXON.NS,DIXON.NS,BANKINDIA.NS,BANKINDIA.NS,BANKINDIA.NS,BANKINDIA.NS,BANKINDIA.NS,BANKINDIA.NS,ASHOKLEY.NS,ASHOKLEY.NS,ASHOKLEY.NS,ASHOKLEY.NS,ASHOKLEY.NS,ASHOKLEY.NS,SOLARINDS.NS,SOLARINDS.NS,SOLARINDS.NS,SOLARINDS.NS,SOLARINDS.NS,SOLARINDS.NS,OBEROIRLTY.NS,OBEROIRLTY.NS,OBEROIRLTY.NS,OBEROIRLTY.NS,OBEROIRLTY.NS,OBEROIRLTY.NS,JUBLFOOD.NS,JUBLFOOD.NS,JUBLFOOD.NS,JUBLFOOD.NS,JUBLFOOD.NS,JUBLFOOD.NS,PIIND.NS,PIIND.NS,PIIND.NS,PIIND.NS,PIIND.NS,PIIND.NS,ABCAPITAL.NS,ABCAPITAL.NS,ABCAPITAL.NS,ABCAPITAL.NS,ABCAPITAL.NS,ABCAPITAL.NS,ASTRAL.NS,ASTRAL.NS,ASTRAL.NS,ASTRAL.NS,ASTRAL.NS,ASTRAL.NS,RVNL.NS,RVNL.NS,RVNL.NS,RVNL.NS,RVNL.NS,RVNL.NS,MARICO.NS,MARICO.NS,MARICO.NS,MARICO.NS,MARICO.NS,MARICO.NS,BHEL.NS,BHEL.NS,BHEL.NS,BHEL.NS,BHEL.NS,BHEL.NS,TIINDIA.NS,TIINDIA.NS,TIINDIA.NS,TIINDIA.NS,TIINDIA.NS,TIINDIA.NS,INDUSTOWER.NS,INDUSTOWER.NS,INDUSTOWER.NS,INDUSTOWER.NS,INDUSTOWER.NS,INDUSTOWER.NS,SUZLON.NS,SUZLON.NS,SUZLON.NS,SUZLON.NS,SUZLON.NS,SUZLON.NS,UPL.NS,UPL.NS,UPL.NS,UPL.NS,UPL.NS,UPL.NS,FEDERALBNK.NS,FEDERALBNK.NS,FEDERALBNK.NS,FEDERALBNK.NS,FEDERALBNK.NS,FEDERALBNK.NS,VOLTAS.NS,VOLTAS.NS,VOLTAS.NS,VOLTAS.NS,VOLTAS.NS,VOLTAS.NS,CUMMINSIND.NS,CUMMINSIND.NS,CUMMINSIND.NS,CUMMINSIND.NS,CUMMINSIND.NS,CUMMINSIND.NS,CONCOR.NS,CONCOR.NS,CONCOR.NS,CONCOR.NS,CONCOR.NS,CONCOR.NS,INDIANB.NS,INDIANB.NS,INDIANB.NS,INDIANB.NS,INDIANB.NS,INDIANB.NS,LTF.NS,LTF.NS,LTF.NS,LTF.NS,LTF.NS,LTF.NS,BANDHANBNK.NS,BANDHANBNK.NS,BANDHANBNK.NS,BANDHANBNK.NS,BANDHANBNK.NS,BANDHANBNK.NS,EXIDEIND.NS,EXIDEIND.NS,EXIDEIND.NS,EXIDEIND.NS,EXIDEIND.NS,EXIDEIND.NS,MFSL.NS,MFSL.NS,MFSL.NS,MFSL.NS,MFSL.NS,MFSL.NS,UNIONBANK.NS,UNIONBANK.NS,UNIONBANK.NS,UNIONBANK.NS,UNIONBANK.NS,UNIONBANK.NS,YESBANK.NS,YESBANK.NS,YESBANK.NS,YESBANK.NS,YESBANK.NS,YESBANK.NS,PRESTIGE.NS,PRESTIGE.NS,PRESTIGE.NS,PRESTIGE.NS,PRESTIGE.NS,PRESTIGE.NS,IDEA.NS,IDEA.NS,IDEA.NS,IDEA.NS,IDEA.NS,IDEA.NS,AUROPHARMA.NS,AUROPHARMA.NS,AUROPHARMA.NS,AUROPHARMA.NS,AUROPHARMA.NS,AUROPHARMA.NS,GODREJPROP.NS,GODREJPROP.NS,GODREJPROP.NS,GODREJPROP.NS,GODREJPROP.NS,GODREJPROP.NS,ESCORTS.NS,ESCORTS.NS,ESCORTS.NS,ESCORTS.NS,ESCORTS.NS,ESCORTS.NS,PHOENIXLTD.NS,PHOENIXLTD.NS,PHOENIXLTD.NS,PHOENIXLTD.NS,PHOENIXLTD.NS,PHOENIXLTD.NS,BDL.NS,BDL.NS,BDL.NS,BDL.NS,BDL.NS,BDL.NS,HINDPETRO.NS,HINDPETRO.NS,HINDPETRO.NS,HINDPETRO.NS,HINDPETRO.NS,HINDPETRO.NS,APOLLOTYRE.NS,APOLLOTYRE.NS,APOLLOTYRE.NS,APOLLOTYRE.NS,APOLLOTYRE.NS,APOLLOTYRE.NS,SJVN.NS,SJVN.NS,SJVN.NS,SJVN.NS,SJVN.NS,SJVN.NS,IDFCFIRSTB.NS,IDFCFIRSTB.NS,IDFCFIRSTB.NS,IDFCFIRSTB.NS,IDFCFIRSTB.NS,IDFCFIRSTB.NS,COLPAL.NS,COLPAL.NS,COLPAL.NS,COLPAL.NS,COLPAL.NS,COLPAL.NS,LUPIN.NS,LUPIN.NS,LUPIN.NS,LUPIN.NS,LUPIN.NS,LUPIN.NS,PERSISTENT.NS,PERSISTENT.NS,PERSISTENT.NS,PERSISTENT.NS,PERSISTENT.NS,PERSISTENT.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS,SUPREMEIND.NS,SUPREMEIND.NS,SUPREMEIND.NS,SUPREMEIND.NS,SUPREMEIND.NS,SUPREMEIND.NS,BHARATFORG.NS,BHARATFORG.NS,BHARATFORG.NS,BHARATFORG.NS,BHARATFORG.NS,BHARATFORG.NS,TATACOMM.NS,TATACOMM.NS,TATACOMM.NS,TATACOMM.NS,TATACOMM.NS,TATACOMM.NS,ABFRL.NS,ABFRL.NS,ABFRL.NS,ABFRL.NS,ABFRL.NS,ABFRL.NS,TORNTPOWER.NS,TORNTPOWER.NS,TORNTPOWER.NS,TORNTPOWER.NS,TORNTPOWER.NS,TORNTPOWER.NS,APLAPOLLO.NS,APLAPOLLO.NS,APLAPOLLO.NS,APLAPOLLO.NS,APLAPOLLO.NS,APLAPOLLO.NS,HDFCAMC.NS,HDFCAMC.NS,HDFCAMC.NS,HDFCAMC.NS,HDFCAMC.NS,HDFCAMC.NS,GLENMARK.NS,GLENMARK.NS,GLENMARK.NS,GLENMARK.NS,GLENMARK.NS,GLENMARK.NS,OFSS.NS,OFSS.NS,OFSS.NS,OFSS.NS,OFSS.NS,OFSS.NS,HUDCO.NS,HUDCO.NS,HUDCO.NS,HUDCO.NS,HUDCO.NS,HUDCO.NS,COFORGE.NS,COFORGE.NS,COFORGE.NS,COFORGE.NS,COFORGE.NS,COFORGE.NS,MRF.NS,MRF.NS,MRF.NS,MRF.NS,MRF.NS,MRF.NS,BIOCON.NS,BIOCON.NS,BIOCON.NS,BIOCON.NS,BIOCON.NS,BIOCON.NS,M&MFIN.NS,M&MFIN.NS,M&MFIN.NS,M&MFIN.NS,M&MFIN.NS,M&MFIN.NS,PATANJALI.NS,PATANJALI.NS,PATANJALI.NS,PATANJALI.NS,PATANJALI.NS,PATANJALI.NS
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-01,,,,,,,18.700000762939453,19.0,18.700000762939453,18.899999618530273,10.906678199768066,1950452,175.39999389648438,177.6699981689453,174.25,175.27999877929688,165.70716857910156,541820,26.424999237060547,26.549999237060547,26.03499984741211,26.385000228881836,22.871967315673828,8893390,45.5,45.709999084472656,45.0099983215332,45.14500045776367,40.82612991333008,1621020,436.0,439.8999938964844,432.5,438.1000061035156,374.3909912109375,905226,298.5,308.6000061035156,298.0,301.875,268.6578063964844,967918,11681.0,12400.0,11681.0,12334.400390625,11249.8095703125,13023,,,,,,,37.15105056762695,38.09904479980469,36.98451232910156,37.98374938964844,24.12798500061035,4553273,1400.1500244140625,1411.0,1397.949951171875,1403.550048828125,1244.028076171875,101070,53.900001525878906,56.0,53.29999923706055,55.70000076293945,30.397674560546875,667153,43.25,43.900001525878906,42.54999923706055,43.29999923706055,37.294532775878906,359899,15.070393562316895,16.04267692565918,15.070393562316895,15.910093307495117,15.910093307495117,16907655,82.55000305175781,83.30000305175781,82.0999984741211,82.75,68.0903549194336,8588010,190.7500457763672,193.0000457763672,190.66671752929688,192.18338012695312,109.78616333007812,195044,387.95001220703125,393.95001220703125,385.0,391.6499938964844,297.85650634765625,45594,,,,,,,104.2249984741211,107.19999694824219,104.2249984741211,105.67500305175781,73.85814666748047,2180160,170.75,170.8000030517578,167.5,168.4499969482422,65.12516784667969,225885,,,,,,,,,,,,,254.9499969482422,254.9499969482422,245.3000030517578,247.25,237.6029510498047,9044,,,,,,,301.5,306.0,301.0,304.3500061035156,260.27789306640625,1916939,51.5,52.349998474121094,51.150001525878906,52.0,43.381439208984375,9569934,540.010009765625,543.0,530.0,539.3699951171875,517.1611938476562,24815,282.0,284.6000061035156,278.04998779296875,280.1000061035156,267.64984130859375,21580,138.4499969482422,139.49000549316406,134.9949951171875,136.57000732421875,133.45526123046875,1080330,520.0,541.9500122070312,516.9500122070312,537.9000244140625,518.5482788085938,146880,,,,,,,175.5000457763672,177.66004943847656,174.3750457763672,175.11753845214844,173.01556396484375,31215,,,,,,,164.0,164.0,161.5749969482422,161.9250030517578,139.2291259765625,142730,177.06666564941406,179.96665954589844,175.6999969482422,179.03334045410156,163.9147186279297,4694068,,,,,,,333.5,340.5,329.8500061035156,339.29998779296875,235.8130340576172,103654,13.451833724975586,13.773208618164062,13.26819133758545,13.360013008117676,13.360013008117676,17265859,230.8000030517578,230.8000030517578,225.63333129882812,227.73333740234375,218.32870483398438,787731,75.75,75.94999694824219,74.80000305175781,75.05000305175781,68.04801940917969,3335568,242.5,243.35000610351562,239.64999389648438,240.8000030517578,225.31320190429688,856386,868.0,881.0,865.0,871.7000122070312,727.9794311523438,27945,430.9280090332031,440.0159912109375,430.3999938964844,434.52801513671875,382.7574768066406,93812,218.8000030517578,224.25,215.3000030517578,220.1999969482422,178.6897735595703,474749,62.73619079589844,64.08485412597656,62.6896858215332,63.898834228515625,57.295249938964844,1778689,,,,,,,178.0500030517578,189.1999969482422,176.3000030517578,188.39999389648438,168.66595458984375,5125181,397.5,397.8999938964844,389.20001220703125,390.8500061035156,387.6391906738281,75762,239.39999389648438,243.89999389648438,238.10000610351562,241.14999389648438,203.42112731933594,1576572,153.8000030517578,154.92999267578125,153.2100067138672,154.50999450683594,147.01248168945312,3675025,240.89999389648438,241.8000030517578,240.0,240.85000610351562,229.5063018798828,7585,92.85723114013672,96.41474914550781,92.76678466796875,96.08311462402344,95.00894165039062,3840849,569.7000122070312,569.7000122070312,561.5999755859375,563.5499877929688,534.218505859375,444720,258.0,258.75,254.0500030517578,255.1999969482422,253.34027099609375,44837,127.69999694824219,131.89999389648438,127.69999694824219,129.9499969482422,124.20458221435547,784369,187.47500610351562,187.5,182.0,183.1999969482422,181.8461456298828,4318,,,,,,,81.48148345947266,82.49629974365234,80.82962799072266,81.5629653930664,51.23501968383789,5162224,222.0,225.0,222.0,223.60000610351562,194.69683837890625,836653,24.600000381469727,25.0,24.200000762939453,24.799999237060547,13.580667495727539,656196,,,,,,,893.0,907.2000122070312,893.0,902.9249877929688,744.6936645507812,76018,1428.4000244140625,1435.800048828125,1424.0999755859375,1429.199951171875,1353.3558349609375,119605,414.5,436.25,413.0,433.29998779296875,384.02734375,178624,196.0,216.6999969482422,195.0,214.39999389648438,173.64479064941406,1116007,599.25,599.25,587.0,589.2000122070312,525.7276611328125,15902,469.0,473.9750061035156,467.1499938964844,468.9750061035156,431.9375915527344,247000,274.1272277832031,276.424560546875,272.3887023925781,274.1893310546875,236.10699462890625,575332,117.29916381835938,120.8969955444336,117.29916381835938,118.18629455566406,118.18629455566406,2107,159.0,162.3000030517578,157.75,158.64999389648438,128.1593780517578,585060,34.400001525878906,34.900001525878906,32.505001068115234,33.64500045776367,31.627546310424805,280290,,,,,,,783.25,789.0,774.2000122070312,775.5,747.6243896484375,542911,3358.0,3389.699951171875,3335.0,3357.64990234375,2115.4599609375,10782,,,,,,,73.61000061035156,74.5,72.5999984741211,73.41000366210938,69.23735809326172,117770,37950.0,38320.0,37848.3515625,37981.3515625,37423.80859375,9595,70.70833587646484,71.16666412353516,70.09166717529297,70.84166717529297,68.26106262207031,1496142,200.77334594726562,202.90728759765625,198.94424438476562,201.0172119140625,195.97691345214844,808684,3570.0,3750.0,3565.0,3720.0,3640.831787109375,1928
2015-01-02,,,,,,,18.899999618530273,19.200000762939453,18.899999618530273,19.049999237060547,10.993241310119629,3189435,181.8000030517578,194.27999877929688,181.8000030517578,184.35000610351562,174.28179931640625,7249770,26.5,26.899999618530273,26.299999237060547,26.725000381469727,23.16669464111328,12450870,45.220001220703125,45.540000915527344,45.11000061035156,45.224998474121094,40.89847946166992,2221040,441.70001220703125,468.8999938964844,441.20001220703125,466.75,398.8746643066406,5720531,303.70001220703125,307.45001220703125,302.0,303.1000061035156,269.74810791015625,392930,12351.0,12539.0,12350.0,12419.650390625,11327.5615234375,13252,,,,,,,38.175907135009766,38.175907135009766,37.4585075378418,37.65066909790039,23.916406631469727,3651995,1406.4000244140625,1431.0,1405.550048828125,1425.9000244140625,1263.837890625,153349,55.900001525878906,56.45000076293945,54.900001525878906,55.099998474121094,30.070234298706055,814013,43.599998474121094,44.75,43.45000076293945,44.20000076293945,38.0697135925293,439062,16.04267692565918,16.175260543823242,15.777508735656738,15.9542875289917,15.9542875289917,13302413,82.69999694824219,83.80000305175781,82.5999984741211,82.8499984741211,68.17262268066406,10148290,193.3333740234375,195.33338928222656,192.2500457763672,192.98338317871094,110.24315643310547,335036,390.1000061035156,396.1000061035156,390.0,390.1000061035156,296.6777038574219,46665,,,,,,,105.8499984741211,106.69999694824219,105.0999984741211,105.5999984741211,73.80574035644531,1522286,168.6999969482422,173.0,168.6999969482422,171.5500030517578,66.32366943359375,649742,,,,,,,,,,,,,250.0,253.89999389648438,248.9499969482422,252.14999389648438,242.3116912841797,18120,,,,,,,304.3500061035156,311.95001220703125,304.0,307.75,263.185546875,5802477,52.5,53.54999923706055,52.25,53.400001525878906,44.54941177368164,18661417,536.0,545.97998046875,536.0,542.4600219726562,520.1240234375,16120,280.5,292.8999938964844,280.5,288.5,275.6764831542969,205106,136.6999969482422,138.88999938964844,136.32000732421875,137.14999389648438,134.0220184326172,1746390,540.0,561.7999877929688,538.0,549.5999755859375,529.827392578125,123424,,,,,,,175.16253662109375,178.20004272460938,173.31753540039062,174.01504516601562,171.9263458251953,223655,,,,,,,162.8000030517578,165.89999389648438,162.0500030517578,164.97500610351562,141.85166931152344,658102,179.60000610351562,184.63333129882812,179.3333282470703,183.53334045410156,168.03469848632812,6176788,,,,,,,335.6000061035156,340.6000061035156,334.95001220703125,337.20001220703125,234.35348510742188,371430,13.314102172851562,14.002762794494629,13.314102172851562,13.635477066040039,13.635477066040039,27192640,227.8333282470703,236.8333282470703,227.8333282470703,234.8333282470703,225.13548278808594,3485478,75.05000305175781,75.9000015258789,74.19999694824219,74.5,67.54932403564453,4671958,239.1999969482422,248.39999389648438,239.1999969482422,245.64999389648438,229.85130310058594,2630409,876.7999877929688,934.0,874.8499755859375,919.25,767.6896362304688,305699,436.78399658203125,444.79998779296875,432.0,434.4320068359375,382.6729736328125,175303,220.1999969482422,222.35000610351562,214.25,215.35000610351562,174.75405883789062,160993,63.991844177246094,65.20098876953125,63.898834228515625,64.3638916015625,57.71223831176758,3568116,,,,,,,189.3000030517578,189.89999389648438,183.4499969482422,184.5500030517578,165.21922302246094,3549473,392.3999938964844,395.29998779296875,386.04998779296875,387.5,384.31671142578125,119076,242.6999969482422,244.75,239.0500030517578,240.3000030517578,202.7041473388672,2628007,154.60000610351562,159.16000366210938,154.1999969482422,158.44000244140625,150.7517852783203,10627395,242.10000610351562,242.4499969482422,229.0,231.4499969482422,220.54901123046875,597721,96.44489288330078,97.04785919189453,94.93746948242188,96.41474914550781,95.33687591552734,4192973,562.5,567.9000244140625,562.0,566.25,536.778076171875,608132,257.0,259.0,255.10000610351562,256.6000061035156,254.73007202148438,55072,129.75,132.1999969482422,127.19999694824219,128.25,122.57972717285156,1003325,184.5,184.5,180.0,180.25,178.91793823242188,63018,,,,,,,81.03704071044922,82.20740509033203,80.59259033203125,80.9259262084961,50.83485412597656,5051389,222.25,226.0,222.10000610351562,223.64999389648438,194.74038696289062,1850799,25.299999237060547,25.600000381469727,25.0,25.049999237060547,13.717571258544922,1285841,,,,,,,904.0499877929688,923.9000244140625,904.0499877929688,921.9500122070312,760.3846435546875,293080,1435.0,1442.5,1428.050048828125,1432.300048828125,1356.2916259765625,247162,433.5,480.07501220703125,427.5,468.5874938964844,415.3021545410156,668408,216.5,216.5,201.39999389648438,203.4499969482422,164.77630615234375,466297,592.9000244140625,600.0999755859375,587.5499877929688,597.4000244140625,533.0442504882812,49045,471.375,479.5,468.82501220703125,471.6000061035156,434.3553161621094,1085590,274.3755798339844,276.5487365722656,269.5325622558594,270.37078857421875,232.8187713623047,390750,122.22769927978516,122.22769927978516,116.3134536743164,117.15130615234375,117.15130615234375,5982,159.10000610351562,166.39999389648438,159.10000610351562,161.9499969482422,130.82518005371094,1573345,33.400001525878906,34.599998474121094,33.400001525878906,33.8650016784668,31.8343563079834,11110,,,,,,,777.2999877929688,779.0499877929688,765.0999755859375,767.8499755859375,740.2494506835938,664807,3341.0,3435.949951171875,3341.0,3411.14990234375,2149.16748046875,343426,,,,,,,73.75,76.19000244140625,73.01000213623047,76.0199966430664,71.69900512695312,488220,38150.0,38400.0,37981.0,38192.25,37631.60546875,11099,70.80000305175781,72.13333129882812,70.80000305175781,71.45833587646484,68.85528564453125,3961962,201.0172119140625,204.7363739013672,200.77334594726562,202.35855102539062,197.2846221923828,956541,3685.0,3785.0,3665.0,3715.0,3635.938232421875,3490
